AREA_TITLE,OCC_TITLE,O_GROUP,A_MEDIAN,A_PCT10,A_PCT25,A_PCT75,A_PCT90,A_MEAN
Alabama,First-Line Supervisors of Security Workers,detailed,47440,33190,37340,80150,94380,57730
Alabama,"First-Line Supervisors of Protective Service Workers, All Other",detailed,78850,42110,44220,92390,98860,71960
Alabama,Firefighters,detailed,47600,29770,37150,59520,76190,49720
Alabama,Fire Inspectors and Investigators,detailed,78110,50830,61780,80460,95220,73150
Alabama,Forest Fire Inspectors and Prevention Specialists,detailed,37430,34720,35610,42520,51490,41820
Alabama,Bailiffs,detailed,42300,33050,35100,56550,56600,42910
Alabama,Correctional Officers and Jailers,detailed,46660,30430,35900,64140,74290,50300
Alabama,Detectives and Criminal Investigators,detailed,66290,43060,49860,92610,150780,79070
Alabama,Fish and Game Wardens,detailed,74290,44450,58100,80110,88510,69630
Alabama,Parking Enforcement Workers,detailed,39270,28350,36730,44130,47840,40080
Alabama,Police and Sheriff's Patrol Officers,detailed,51270,37480,44260,63090,77220,55130
Alabama,Animal Control Workers,detailed,37340,27880,30940,45000,54060,39100
Alabama,Private Detectives and Investigators,detailed,46810,35990,37740,52610,61420,48750
Alabama,Gambling Surveillance Officers and Gambling Investigators,detailed,36970,34130,35760,44410,59240,41010
Alabama,Security Guards,detailed,33720,23110,28060,37420,45640,34680
Alabama,Crossing Guards and Flaggers,detailed,29190,19360,21300,34430,43170,30700
Alabama,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,28130,20560,23010,31020,33770,27390
Alabama,Transportation Security Screeners,detailed,63770,49940,61710,67890,72110,63390
Alabama,School Bus Monitors,detailed,28210,23920,24370,28820,41820,29570
Alabama,"Protective Service Workers, All Other",detailed,86350,31500,43950,99340,104000,73800
Alabama,Food Preparation and Serving Related Occupations,major,27780,20730,22600,33240,38440,29280
Alabama,Chefs and Head Cooks,detailed,62400,39940,50900,74130,85990,63720
Alabama,First-Line Supervisors of Food Preparation and Serving Workers,detailed,37110,28600,30470,46710,59500,40620
Alabama,"Cooks, Fast Food",detailed,27870,22640,23590,29380,34170,27570
Alabama,"Cooks, Institution and Cafeteria",detailed,27120,20040,21630,33300,37960,27870
Alabama,"Cooks, Restaurant",detailed,32180,24170,28930,36220,39220,33000
Alabama,"Cooks, Short Order",detailed,22330,20500,21220,28800,31220,24860
Alabama,Food Preparation Workers,detailed,27930,20820,22000,34490,37580,28460
Alabama,Bartenders,detailed,27980,17260,21480,35510,55500,32220
Alabama,Fast Food and Counter Workers,detailed,23700,21080,22050,27840,32740,25600
Alabama,Waiters and Waitresses,detailed,26840,16550,20320,28900,36090,27200
Alabama,"Food Servers, Nonrestaurant",detailed,29000,23080,27010,30860,35770,29110
Alabama,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,22470,16650,18750,28740,34320,24330
Alabama,Dishwashers,detailed,28930,21810,25470,31300,35840,28800
Alabama,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,26130,21230,22390,28470,34400,26530
Alabama,"Food Preparation and Serving Related Workers, All Other",detailed,22990,16990,17620,30840,37450,25270
Alabama,Building and Grounds Cleaning and Maintenance Occupations,major,32240,23870,28090,37630,47070,34620
Alabama,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,44370,31140,36060,53970,65390,46490
Alabama,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,52710,37230,46420,66760,78730,56990
Alabama,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,30620,23490,28020,36080,41080,32260
Alabama,Maids and Housekeeping Cleaners,detailed,27480,22340,25440,29640,34680,27860
Alabama,Pest Control Workers,detailed,38410,31100,36970,43830,50110,41220
Alabama,Landscaping and Groundskeeping Workers,detailed,35630,26370,29650,38570,47270,36100
Alabama,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,43440,36860,38420,46370,50200,43600
Alabama,Tree Trimmers and Pruners,detailed,41500,33350,37610,48740,57390,43700
Alabama,"Grounds Maintenance Workers, All Other",detailed,51620,21870,45350,72090,80080,53730
Alabama,Personal Care and Service Occupations,major,28560,20280,22500,36110,48680,31880
Alabama,First-Line Supervisors of Gambling Services Workers,detailed,51760,50470,51160,60500,60530,56580
Alabama,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,43460,28310,34370,56880,67830,46370
Alabama,First-Line Supervisors of Personal Service Workers,detailed,40810,27820,33700,53770,74540,46300
Alabama,Animal Trainers,detailed,55700,33950,43600,65930,70520,55600
Alabama,Animal Caretakers,detailed,28330,21740,23920,34280,45860,31300
Alabama,"Ushers, Lobby Attendants, and Ticket Takers",detailed,22360,19150,21430,25290,31840,24040
Alabama,Amusement and Recreation Attendants,detailed,23210,17270,21160,29220,34080,25140
Alabama,Costume Attendants,detailed,35910,27950,28300,35910,47150,34410
Alabama,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,26440,21420,24960,27960,28890,26110
Alabama,"Entertainment Attendants and Related Workers, All Other",detailed,37000,23830,24960,42710,43620,33730
Alabama,Embalmers,detailed,53080,20800,45010,72490,86900,55040
Alabama,Crematory Operators,detailed,33840,32270,33840,47800,49540,39280
Alabama,Funeral Attendants,detailed,30310,22660,24710,35610,44130,31440
Alabama,"Morticians, Undertakers, and Funeral Arrangers",detailed,44930,30660,33940,55520,61440,45850
Alabama,Barbers,detailed,29120,26380,27430,29120,29120,28320
Alabama,"Hairdressers, Hairstylists, and Cosmetologists",detailed,29150,21300,23610,37230,56700,33700
Alabama,Manicurists and Pedicurists,detailed,30300,21160,27550,45850,57370,35700
Alabama,Shampooers,detailed,21810,18620,18880,22580,23110,21210
Alabama,Skincare Specialists,detailed,39260,26540,31960,46170,73180,44740
Alabama,Baggage Porters and Bellhops,detailed,25150,17460,17800,28520,32750,24630
Alabama,Concierges,detailed,30120,26790,29040,34900,43210,32290
Alabama,Tour and Travel Guides,detailed,31700,24110,26900,35090,41040,31620
Alabama,Childcare Workers,detailed,22720,18680,21540,28090,32330,25120
Alabama,Exercise Trainers and Group Fitness Instructors,detailed,39180,19330,26940,48620,57320,39330
Alabama,Recreation Workers,detailed,28360,19150,22410,36280,45110,30350
Alabama,Residential Advisors,detailed,27650,22550,25680,32870,37880,29650
Alabama,"Personal Care and Service Workers, All Other",detailed,23590,19350,20840,28750,33320,25190
Alabama,Sales and Related Occupations,major,35000,22740,28140,50180,79910,45980
Alabama,First-Line Supervisors of Retail Sales Workers,detailed,44860,27960,30530,59980,75330,48790
Alabama,First-Line Supervisors of Non-Retail Sales Workers,detailed,77070,46360,58810,92070,130790,81090
Alabama,Cashiers,detailed,28250,21300,22690,30970,34950,27830
Alabama,Counter and Rental Clerks,detailed,35170,23590,28580,41680,48750,36710
Alabama,Parts Salespersons,detailed,33820,23690,28960,44360,58240,37540
Alabama,Retail Salespersons,detailed,30040,22670,27150,36140,45310,33340
Alabama,Advertising Sales Agents,detailed,50870,22410,29320,67700,106530,56280
Alabama,Insurance Sales Agents,detailed,65510,36540,47740,103100,184800,94880
Alabama,"Securities, Commodities, and Financial Services Sales Agents",detailed,49230,38460,45430,72890,132130,68020
Alabama,Travel Agents,detailed,47640,38910,44790,57410,63240,49940
Alabama,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,58840,37450,44960,79120,114990,68100
Alabama,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,87140,46850,60120,116060,159990,96010
Alabama,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,64140,38090,48090,89840,127370,75900
Alabama,Demonstrators and Product Promoters,detailed,28630,20800,28610,30820,31260,28070
Alabama,Real Estate Brokers,detailed,82630,58120,75260,82630,82630,76830
Alabama,Real Estate Sales Agents,detailed,60890,24750,38890,89400,236210,80820
Alabama,Sales Engineers,detailed,104410,64190,73040,140340,222800,122400
Alabama,Telemarketers,detailed,34840,29740,29990,35040,35460,32610
Alabama,"Sales and Related Workers, All Other",detailed,46660,26510,34330,79120,97780,57440
Alabama,Office and Administrative Support Occupations,major,40460,28810,34470,50400,63380,44410
Alabama,First-Line Supervisors of Office and Administrative Support Workers,detailed,60360,39470,47730,76540,93560,64050
Alabama,"Switchboard Operators, Including Answering Service",detailed,32210,27640,30160,34510,38260,32860
Alabama,Bill and Account Collectors,detailed,40330,31140,36740,46970,60080,43410
Alabama,Billing and Posting Clerks,detailed,39520,31730,36410,47250,56060,42280
Alabama,"Bookkeeping, Accounting, and Auditing Clerks",detailed,44640,30460,36390,50680,60250,44940
Alabama,Payroll and Timekeeping Clerks,detailed,46170,32210,37520,55030,64170,47530
Alabama,Procurement Clerks,detailed,52940,38790,45610,60690,65600,52830
Alabama,Tellers,detailed,37350,29980,35330,43970,45860,38350
Alabama,"Financial Clerks, All Other",detailed,*,*,*,*,*,*
Alabama,Brokerage Clerks,detailed,*,*,*,*,*,*
Alabama,"Court, Municipal, and License Clerks",detailed,38360,29140,33880,47830,57130,42040
Alabama,"Credit Authorizers, Checkers, and Clerks",detailed,35990,24520,25860,59990,77610,43740
Alabama,Customer Service Representatives,detailed,38400,29920,34370,46500,55670,41290
Alabama,"Eligibility Interviewers, Government Programs",detailed,54040,37430,45410,61050,66390,52980
Alabama,File Clerks,detailed,38290,30320,32250,46800,61930,43040
Alabama,"Hotel, Motel, and Resort Desk Clerks",detailed,28050,22270,26320,29830,35150,28480
Alabama,"Interviewers, Except Eligibility and Loan",detailed,34180,27890,30600,38350,46060,35570
Alabama,"Library Assistants, Clerical",detailed,27530,21700,23590,33100,38110,29570
Alabama,Loan Interviewers and Clerks,detailed,40300,29460,34830,49360,57410,42490
Alabama,New Accounts Clerks,detailed,44780,34030,38630,47390,48820,43330
Alabama,Order Clerks,detailed,48840,36600,45590,51010,59270,47570
Alabama,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,42140,31520,34270,51630,61460,44270
Alabama,Receptionists and Information Clerks,detailed,32590,22830,28120,36660,40730,32560
Alabama,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,36620,29520,31680,55850,78100,44680
Alabama,"Information and Record Clerks, All Other",detailed,53930,38110,45700,60800,67640,54090
Alabama,Cargo and Freight Agents,detailed,54890,40040,45740,61320,83510,57100
Alabama,Couriers and Messengers,detailed,34820,27020,29440,38470,45230,35430
Alabama,Public Safety Telecommunicators,detailed,38960,29850,34340,47390,56420,41260
Alabama,"Dispatchers, Except Police, Fire, and Ambulance",detailed,48790,34490,39140,58530,72740,50890
Alabama,"Meter Readers, Utilities",detailed,45710,33460,37740,60040,72200,49940
Alabama,Postal Service Clerks,detailed,61640,42600,55660,70780,75030,60900
Alabama,Postal Service Mail Carriers,detailed,57700,42390,42390,76960,81040,60050
Alabama,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,57430,45530,50460,67790,75280,58770
Alabama,"Production, Planning, and Expediting Clerks",detailed,57240,39640,46850,71470,82920,60330
Alabama,"Shipping, Receiving, and Inventory Clerks",detailed,38940,29870,35000,47750,56160,41720
Alabama,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,46010,31800,37770,55320,60120,46030
Alabama,Executive Secretaries and Executive Administrative Assistants,detailed,69450,46800,56760,83140,100620,72100
Alabama,Legal Secretaries and Administrative Assistants,detailed,45950,29290,36660,57680,67340,47620
Alabama,Medical Secretaries and Administrative Assistants,detailed,36930,29890,33800,44990,50900,39460
Alabama,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,41630,29170,35580,49120,59090,43060
Alabama,Data Entry Keyers,detailed,35130,29330,31200,40620,47210,36710
Alabama,Word Processors and Typists,detailed,46860,30780,33650,54770,65880,46260
Alabama,Insurance Claims and Policy Processing Clerks,detailed,38140,34610,35140,48580,58820,42900
Alabama,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,36190,24470,29060,42220,47380,36500
Alabama,"Office Clerks, General",detailed,31200,20770,25240,38020,47940,33370
Alabama,"Office and Administrative Support Workers, All Other",detailed,49980,30230,38500,61030,73750,52300
Alabama,"Farming, Fishing, and Forestry Occupations",major,37750,28230,31450,49320,62590,42890
Alabama,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,60710,40390,50180,77310,97180,65400
Alabama,Agricultural Inspectors,detailed,39300,31450,31450,54580,67340,44960
Alabama,Animal Breeders,detailed,53200,25190,26860,63930,64600,45970
Alabama,"Graders and Sorters, Agricultural Products",detailed,35390,30330,32720,35950,36580,34350
Alabama,Agricultural Equipment Operators,detailed,33910,27360,28930,36920,44930,34640
Alabama,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,33870,27520,29600,37570,41090,33900
Alabama,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,36620,22190,29480,45950,53040,37480
Alabama,Fallers,detailed,*,*,*,*,*,*
Alabama,Logging Equipment Operators,detailed,47810,29180,37390,59420,65560,48550
Alabama,Log Graders and Scalers,detailed,44950,35270,39830,48260,58880,45850
Alabama,Construction and Extraction Occupations,major,47810,31050,37840,60570,76060,51630
Alabama,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,64120,44860,55640,80340,105030,71050
Alabama,Boilermakers,detailed,63570,48290,50190,73440,79400,63450
Alabama,Brickmasons and Blockmasons,detailed,49710,37870,39470,57310,61240,50630
Alabama,Stonemasons,detailed,42210,26380,27920,43960,45450,37760
Alabama,Carpenters,detailed,48220,34430,40410,56390,63140,49490
Alabama,Carpet Installers,detailed,46600,30090,35200,54410,69050,46780
Alabama,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,38730,27240,34340,49460,62700,43730
Alabama,Tile and Stone Setters,detailed,44800,33610,37250,47560,51750,42960
Alabama,Cement Masons and Concrete Finishers,detailed,44720,34890,37350,54830,60240,45600
Alabama,Construction Laborers,detailed,36900,23980,29960,45240,49740,37910
Alabama,"Paving, Surfacing, and Tamping Equipment Operators",detailed,41880,31990,36900,49110,58140,43370
